year,source,target
1785,John Jacob Ergebrecht Jr,Anna Catherine Argebrecht
1785,Frederick  Preisch,Anna Catherine Mallo
1785,Anna Catherine Preisch,Anna Catherine Mallo
1785,George  Mallo,Anna Catherine Mallo
1785,Frederick  Preisch,Anna Catherine Preisch
1785,Conrad  Preisch,Anna Margaret Preisch
1785,Elizabeth  Preisch,Anna Margaret Preisch
1785,Augustin  Preisch,Anna Margaret Preisch
1785,Abraham  Ruh,Anna Maria Abraham
1785,Margriet  Ruh,Anna Maria Abraham
1785,John  Weinberg,Anna Maria Abraham
1785,Charles  Schmidt,Anna Maria Herrmann
1785,Conrad  Preisch,Augustin  Preisch
